"","ID","Fecha","Tweet","Favorites","Retweets"
"1313","1,30021E+18","30/08/2020 23:18"," nobleza zoologico trabajadores convertido cola coronavirusgt gracias hijueputamas q ",2,0
"1314","1,30021E+18","30/08/2020 23:17","coronavirusgt drgiammattei zoolaaurora sabio ve peligro aparta deber padres cuidar s ",2,0
"1315","1,30021E+18","30/08/2020 23:15"," economia pais quebrando vivimos dia dia hambre mata mas c ",4,0
"1316","1,30021E+18","30/08/2020 23:06","coronavirusgt drgiammattei zoolaaurora favorexpliquenme asi serio vino corbatin asturias ",0,0
"1317","1,30021E+18","30/08/2020 23:06","coronavirusgt drgiammattei zoolaaurora totalmente acuerdo loca voy lugares concurridos s ",1,0
"1318","1,30021E+18","30/08/2020 22:56","coronavirusgt covid19 heladeria sarita autopista palin escuintla guatemaltecos importa ",6,5
"1319","1,3002E+18","30/08/2020 22:47","datoscovidgt supuesto or drgiammattei responsabilidad zoolaaurora abriera l ",82,11
"1320","1,3002E+18","30/08/2020 22:37"," instagram facebook existe coronavirusgt ",6,1
"1321","1,3002E+18","30/08/2020 22:36","prensalibre andreadgtv gracias drgiammattei covidgt tods fiesta siga coronavirusgt imprudentes gobernantes bobos",1,0
"1322","1,3002E+18","30/08/2020 22:22","alcoleconenfermera coronavirus covidaf19 coronavirusespana coronavirusarv coronavirusrd coronavirusgt ",4,1
"1323","1,3002E+18","30/08/2020 22:17","quiceava entrega alimentos chance vida via youtube ayudaalimentaria ",6,3
"1324","1,30019E+18","30/08/2020 22:00","coronavirusgt ana lucia vasquez gerente mercadeo zoologico recomendo visitantes si ven cerrada ",5,1
"1325","1,30019E+18","30/08/2020 22:00","coronavirusgt tome precauciones sacatepequez llego 3094 casos positivos covid19 fallecidos pos ",1,1
"1326","1,30019E+18","30/08/2020 21:49","drgiammattei zoolaaurora ustedes drgiammattei easturia minsaludguate guatemalagob concepto ",0,0
"1328","1,30019E+18","30/08/2020 21:34","parece daniel ortega dirige presentacion datos covid19 gt ",21,2
"1329","1,30018E+18","30/08/2020 21:30","coronavirusgt irresponsabilidad municipal cero distanciamiento cobro q 200 directo parando todas ",1,0
"1331","1,30018E+18","30/08/2020 21:17","descripcion grafica guatemala camino reapertura plena crisis coronavirusgt ",5,1
"1332","1,30018E+18","30/08/2020 21:02","etualizeian covid19gt 30082020 covid19 quedateencasa coronavirusgt ",2,1
"1333","1,30017E+18","30/08/2020 20:41","zoolaaurora ebercianpn coronavirusgt familias completas recorrieron distintos recintos parque via ",3,0
"1334","1,30017E+18","30/08/2020 20:39","zoolaaurora ebercianpn coronavirusgt entrada decenas personas hacian fila ingresar zoologico ",4,3
"1335","1,30017E+18","30/08/2020 20:37","coronavirusgt decenas personas visitaron domingo zoolaaurora dias despues haber reabierto ",16,3
"1336","1,30016E+18","30/08/2020 20:10"," mara mula hacen lnfg apeuscados diria lordpajas coronavirusgt santalucia cotzumalguapa ",25,7
"1337","1,30016E+18","30/08/2020 19:48"," ve zoologico aurora imaginan estara tecpan antigua sitios llenos gente ",13,2
"1338","1,30016E+18","30/08/2020 19:37"," fin semana descansa coronavirusgt",6,0
"1339","1,30015E+18","30/08/2020 19:23","ebercianpn coronavirusgt unidades transporte asientos restringidos mantener distanciamiento ",2,2
"1340","1,30015E+18","30/08/2020 19:18","coronavirusgt continaoan pruebas activacion servicio transporte paoblico villa nueva via ",6,2
"1341","1,30015E+18","30/08/2020 19:17","salgan cuidense coronavirusgt",1,0
"1342","1,30015E+18","30/08/2020 19:10","coronavirusgt zoologico aurora habilito aonicamente dos horarios 9 1230 horas 13 16 horas par ",172,51
"1343","1,30015E+18","30/08/2020 19:04","prensalibre andreadgtv ati iniciativa drgiammattei lanza pueblo calles consumir co ",28,8
"1344","1,30015E+18","30/08/2020 18:59","guatemala health ministry registers 233 new cases of covid19 total of 73912 12 patients died 2740 2 51 ",0,0
"1345","1,30015E+18","30/08/2020 18:58","coronavirusgt largas filas vehiculos personas observan alrededores zoologico aurora ma ",1059,444
"1346","1,30014E+18","30/08/2020 18:39","fernand03583779 coronavirusgt asi mayoria paises mundo parece todavia captado",1,0
"1347","1,30014E+18","30/08/2020 18:38","coronavirusgt si veo datos positivos aunque bajos positividad baja lt 20 anteriores ",1,0
"1348","1,30014E+18","30/08/2020 18:21","coronavirusgt minsaludguate felipealejos 90 dice ",0,0
"1349","1,30013E+18","30/08/2020 18:08","coronavirusgt segaon recorrido llevo cabo director ejecutivo hospital san juan dios fernando ",27,7
"1350","1,30013E+18","30/08/2020 17:59"," interesante apoyo totalmente postura drgiammattei hipocrita fariseo corrupt ",3,1
"1351","1,30013E+18","30/08/2020 17:41","coronavirusgt siempre fines semana asi verdad gente consulta menos definitivamente menor ",2,0
"1352","1,30013E+18","30/08/2020 17:35","coronavirusgt 233 nuevos casos covid19 reportaron aoltimas 24 horas parte ministerio sal ",2,0
"1353","1,30012E+18","30/08/2020 17:30","coronavirusgt pasado 10 agosto dio conocer diagnosticado covid19 ",4,1
"1354","1,30012E+18","30/08/2020 17:29","coronavirusgt habra alguien consciente realidad crea datos",0,0
"1356","1,30012E+18","30/08/2020 17:21","coronavirusgt siguen mintiendo descaradamente sale luego gordo decir bien ",0,0
"1357","1,30012E+18","30/08/2020 17:04","urgente ss ui situacion pandemia guatemala 1 73912 contagiados 233 hoy 2740 fallecidos ",15,4
"1358","1,30012E+18","30/08/2020 16:56","ahora tablero covid19 minsaludguate reporta 233 nuevos contagios 12 fallecidos segaon aoltima actualiz ",5,2
"1360","1,30011E+18","30/08/2020 16:55","ahora aoltimos datos reportados contagios fallecidos covid19 guatemala segaon tablero ",22,3
"1362","1,30011E+18","30/08/2020 16:50","coronavirusgt tipico hace unas semanas solo trabaja lunes viernes tiempo ordinario sabado domin ",2,1
"1363","1,30011E+18","30/08/2020 16:49","coronavirusgt buenisimo jajaja covid saldra huyendo guatemala",2,0
"1364","1,30011E+18","30/08/2020 16:42","datoscovidgt coronavirusgt datos dia sabado 29 agosto tipico datos pruebas positivos ",25,8
"1365","1,30011E+18","30/08/2020 16:38","urgente minsaludguate actualiza tabla datos covid19 guatemala 73 mil 912 casos acumulados ",4,2
"1367","1,30009E+18","30/08/2020 15:20","idemaitot coronavirusgt covid19gt ",0,0
"1368","1,30008E+18","30/08/2020 14:30","marcoto77 coronavirusgt registrarse mspas necesitan requisitos tiempo medi ",0,0
"1369","1,30008E+18","30/08/2020 14:26","coronavirusgt tomen cuenta gt efectaoan pruebas aquel presenta sintomas hacen prueb ",1,0
"1370","1,30008E+18","30/08/2020 14:24","si drgiammatteii vuelve babosadas placas sale mas elocuente podria pa ",0,0
"1371","1,30308E+18","07/09/2020 21:23","segaon maga va pandemia ejecutado 350 millones quetzales equivalentes 506 mil 840 ",1,1
"1372","1,30308E+18","07/09/2020 21:22","covid19gt 1 siempre voy pedir cuiden protejan utilicemos sentido comaon emergen ",0,0
"1373","1,30307E+18","07/09/2020 20:57","pese covid19gt lleva dos semanas descenso contralor general cuentas cgcguatemala edwin salaz ",2,2
"1374","1,30307E+18","07/09/2020 20:52","10 nuevos casos super van 206 dato aprox latorre covid19gt sarscov2 fernandoramosb vichoguate ",1,1
"1375","1,30307E+18","07/09/2020 20:31","statscovid19gt forellanawer cosas raras pandemia ati",0,0
"1376","1,30307E+18","07/09/2020 20:25","statscovid19gt easturia refleja inutilidad ineptitud",0,0
"1377","1,30307E+18","07/09/2020 20:22"," mapas covid19gt ponen belice",2,0
"1378","1,30306E+18","07/09/2020 20:13"," decir independencia dependemos politicas pais mespatrio guatemala ",0,0
"1380","1,30305E+18","07/09/2020 19:16"," tener cuero cocodrilo decir dijo ayer drgiammattei migrantes equipo comun ",9,6
"1381","1,30305E+18","07/09/2020 19:13","panchomolinam acatando instruccion mantener abastecimiento permanente cumpliendo protocolos contencion ",1,0
"1382","1,30304E+18","07/09/2020 18:32","guatemala corte suprema justicia publica acuerdo 352020 contiene reglamento audiencias medios ",1,2
"1383","1,30303E+18","07/09/2020 18:11","ongtrabajohormiga equipo uociacion coincidir continaoa trabajando apoyar personas mas nece ",0,0
"1384","1,30303E+18","07/09/2020 18:03","importante contraloriagt informo dia contralor dio positivo covid19gt embargo encuen ",0,0
"1385","1,30302E+18","07/09/2020 17:00","ahora sindicato trabajadores hospital san juan dios efectaoa manifestacion pacifica afueras ",3,2
"1387","1,30301E+18","07/09/2020 16:24","analuciernaga7 forellanawer statscovid19gt confiable medio da conocer informacion si asi tremendo",0,0
"1388","1,303E+18","07/09/2020 16:00","disposiciones presidenciales fuero medidas anunciadas presidencia repaoblica estaran ",0,0
"1389","1,303E+18","07/09/2020 15:49","sobering moment just now u i was printing my s homework was watching news report on tv upon seeing kids ",0,0
"1391","1,30299E+18","07/09/2020 15:12"," juntos mas fuertes yomecomprometo cumplimiento ethikosglobal etica competitividad valorum ",0,0
"1392","1,30299E+18","07/09/2020 15:04","analuciernaga7 forellanawer decir",0,0
"1393","1,30299E+18","07/09/2020 15:03","drgiammattei viene atribuyendo logros ejemplo reduccion casos muertes ",0,0
"1394","1,30299E+18","07/09/2020 15:00","colaboracion prensalibre movilidad pais inicio covid19gt p ",1,0
"1395","1,30298E+18","07/09/2020 15:00","si necesitas visitar agencia compartimos listado agencias abiertas horarios ",2,1
"1396","1,30297E+18","07/09/2020 14:18"," comparto distribucion grafica semanal departamento sanmarcos contagios covid19gt act ",2,1
"1397","1,30297E+18","07/09/2020 14:18","supera brasil india supero brasil casos covid19 posicionandose segundo lugar planeta ",0,0
"1398","1,30297E+18","07/09/2020 14:14","desafan covid19gt consideran lider religioso libero aqui historia ",0,0
"1400","1,30297E+18","07/09/2020 13:51","santiago atitlan momento dificil enfermos gente rompiendo reglas autoridades tomar ",0,0
"1401","1,30296E+18","07/09/2020 13:40","statscovid19gt easturia mascara usa usted giamatei",0,1
"1403","1,30294E+18","07/09/2020 12:16","aqui edicion hoy zi portada presidente drgiammattei destaca avances recuperacion economica ",1,0
"1404","1,30287E+18","07/09/2020 7:35","analuciernaga7 statscovid19gt vi enlace excelente explicacion respecto codigos us ",0,0
"1405","1,30287E+18","07/09/2020 7:30","forellanawer statscovid19gt si viste ayer perdiste hoy cosa decia medical test ",0,0
"1406","1,30286E+18","07/09/2020 6:32","analuciernaga7 statscovid19gt relacion sistema internacional nomenclatura aranceles adua ",0,0
"1407","1,30284E+18","07/09/2020 5:06","carlomarcogt covid19gt actaoa formas misteriosas",0,0
"1408","1,30283E+18","07/09/2020 4:52","covid19gt s ministros responderan poblacion avance programas apoyo derivados ",2,0
"1409","1,30283E+18","07/09/2020 4:29","covid19gt remesas comercio exterior muestran signos recuperacion segaon autoridades aca mas det ",1,0
"1410","1,30282E+18","07/09/2020 4:06","statscovid19gt easturia 28 mil recordemos aqui contabilizaron murieron diferentes ",0,0
"1411","1,30282E+18","07/09/2020 4:01","statscovid19gt easturia inaotil",1,0
"1412","1,30282E+18","07/09/2020 3:54","covid19gt s presidente drgiammattei dio conocer disposiciones prevenir propagacion co ",2,0
"1413","1,30281E+18","07/09/2020 3:33","covid19gt mandatario mantuvo toque queda horario 2100 horas 400 horas dia siguiente ",0,0
"1415","1,30281E+18","07/09/2020 3:32","si alguna duda funciona tablero alertas covid19gt dejo video explicacion ",2,0
"1416","1,30281E+18","07/09/2020 3:31","statscovid19gt lmarroquin6 easturia alacran guerrillero encerrados",4,0
"1417","1,30281E+18","07/09/2020 3:25","covid19gt aqui perfecto resumen mensaje nacion presidente guatemala drgiammattei hizo ",9,4
"1418","1,30281E+18","07/09/2020 3:18"," alguien aun interesa dice domingos cadena presidente covid19gt",0,0
"1419","1,30281E+18","07/09/2020 3:17"," torna verdaderamente espeluznante puesto actividades labor intensiva presencia ",6,4
"1420","1,30281E+18","07/09/2020 3:13","dia 177 actualizacion datos covid19gt casos confirmados 77683 aprox 439 casosdia recuperaciones conf ",0,0
"1421","1,30281E+18","07/09/2020 3:11","covid19gt s presidente alejandro giammattei cadenanacional anuncio disposiciones presidenciales ",3,0
"1424","1,3028E+18","07/09/2020 2:50","covid19gt lordpajas ",2,0
"1426","1,3028E+18","07/09/2020 2:33","tomenota disposiciones emergencia covid19gt mantienen azi movilizacion restriccion ",10,1
"1429","1,3028E+18","07/09/2020 2:28","lordpajas hablando centro gobierno covid19gt ",12,3
"1432","1,3028E+18","07/09/2020 2:25"," monumento jefe centro gobierno avenida reforma gran labor real ",4,2
"1433","1,30279E+18","07/09/2020 2:24"," resaomen igual covid19gt",2,0
"1434","1,30279E+18","07/09/2020 2:20"," presidente repaoblica drgiammattei ofrecio detalles disminucion casos covid19gt exh ",16,3
"1435","1,30279E+18","07/09/2020 2:18","hey forellanawer statscovid19gt ayer ignoraron aqui dejo vez ati ",7,3
"1436","1,30279E+18","07/09/2020 2:15"," cejas lordpajas hacen juego forma graficas presenta casos covid19gt",15,1
"1437","1,30279E+18","07/09/2020 2:13","drgiammattei dijo mierda cadenanacional lordpajas covid19gt",0,0
"1438","1,30279E+18","07/09/2020 2:09","alguien puede obtener dato pruebas dia dias 400 pruebas van oidentificar menos casosa lordpajas covid19gt",3,1
"1439","1,30279E+18","07/09/2020 2:09","condenanacional cadenanacional lordpajas covid19gt seguimosenrojo ",5,4
"1440","1,30279E+18","07/09/2020 2:09","presidente alejandro giammattei informa azi remesas agosto superaron agosto anterior azi ",9,3
"1442","1,30279E+18","07/09/2020 2:06","giammattei asegura tercera semana observa descenso cantidad personas fallecidas ",10,3
"1444","1,30279E+18","07/09/2020 1:50"," endirecto mensaje nacion presidente alejandro giammattei actualizacion disposiciones presid ",0,0
"1445","1,30278E+18","07/09/2020 1:32","si ayer solo positivos 189 casos 1027 pruebas realizadas porcentaje positividad 184 ",10,4
"1446","1,30278E+18","07/09/2020 1:29","cadena nacional presidente repaoblica alejandrogiamma azi domingo 6 septiembre azi 20 horas covid19gt ",1,0
"1449","1,30276E+18","06/09/2020 23:48","statscovid19gt easturia siii especulo medio raro puede llamaaaar especulero ",0,2
"1450","1,30275E+18","06/09/2020 23:28","statscovid19gt todas estadisticas rededor mundo dice hombres mujeres clasifica solo forma",0,0
"1451","1,30275E+18","06/09/2020 23:23"," falta inclusion artistas programas apoyo covid19gt tema tratar ",17,6
"1452","1,30274E+18","06/09/2020 23:05","tomenota noche presidente repaoblica drgiammattei ofrecera nuevo mensaje nacion re ",12,2
"1453","1,30272E+18","06/09/2020 21:46"," pactodecorruptos liderado ceifnoticias peones alejandro giammattei drgiammattei alias ",1,1
"1454","1,30272E+18","06/09/2020 21:43","francisarguetaa diegoedeleon francisarguetaa covid19gt entro pais x via aerea control seguimiento ",1,1
"1455","1,30272E+18","06/09/2020 21:13","statscovid19gt luisficarpediem easturia hora easturia empaque cosas regrese vino ",8,4
"1456","1,3027E+18","06/09/2020 20:04","si congreso escoge nuevos magistrados ojala lograra covid19gt csj",6,0
"1457","1,3027E+18","06/09/2020 19:58","lanuevanormalidad covid19gt ",1,0
"1458","1,3027E+18","06/09/2020 19:57","statscovid19gt luchar gallinas violadas consentimiento gallos patriarcas ",0,0
"1459","1,30269E+18","06/09/2020 19:09","statscovid19gt easturia cuantos habrian si nadie usadonunca sabremos xq pueden medir ",0,2
"1460","1,30267E+18","06/09/2020 17:55","berendagor ",1,0
"1461","1,30267E+18","06/09/2020 17:50","barriletegt ui naomero dias psra duolicar muertes aumentonpornuno casintodos dias caso ",1,0
"1462","1,30266E+18","06/09/2020 17:47","statscovid19gt easturia gracias dios doctor miedo equivoca tiempo predicciones",7,2
"1463","1,30266E+18","06/09/2020 17:46","statscovid19gt tendrian haber 57 muertesdia llegar cifra tendencia actual imposible m ",0,0
"1464","1,30266E+18","06/09/2020 17:45","ahora 202 naomero casos detectados covid19gt guatemala aoltimas horas segaon ministerio ",5,1
"1465","1,30266E+18","06/09/2020 17:37","statscovid19gt easturia doctor idiota ",4,1
"1466","1,30266E+18","06/09/2020 17:19","statscovid19gt easturia espero nunca ir clinica mata parqueo ",4,1
"1467","1,30265E+18","06/09/2020 17:00","statscovid19gt miriamm70647964 easturia cdc solo 6 muertes usa covid directo mas enga ",4,5
"1468","1,30264E+18","06/09/2020 16:20","etualizeian covid19gt 06092020 covid19 quedateencasa juntossaldremosadelante ",1,1
"1470","1,30264E+18","06/09/2020 16:15"," hoy fin faltan 150 dias tendria morir promedio 167 personas diarias 150 dias llega ",55,27
"1471","1,30264E+18","06/09/2020 16:02","guatemala etualizeian s das duplicar muertes covid19 50 nota tendencia 26 octubre ",15,5
"1472","1,30264E+18","06/09/2020 15:56","jtefel1 pensaba aonico aunque tambien atribuyo baja muertes mayoria person ",3,1
"1473","1,30264E+18","06/09/2020 15:54","jtefel1 statscovid19gt ui ",1,0
"1474","1,30264E+18","06/09/2020 15:52","statscovid19gt siempre dije naomero importante muertes contagios tratamiento invermec ",13,2
"1475","1,30263E+18","06/09/2020 15:38","guatemala sssss primera vez 83das volvemos tener d menos 10 muertes covid19 hace 97 ",61,10
"1476","1,30261E+18","06/09/2020 14:00","sputnik v revista cientifica britanica publica primeras evaluaciones vacuna rusa coronavirus ",0,0
"1477","1,3026E+18","06/09/2020 13:14","conoce puntos mas relevantes masterminds talks zoltan rodas ",1,1
